#{"t_start": 1776617067.526807, "env_id": "None"}
r,l,t,is_success,fusion_alpha
-19.349243,37,413.206073,False,0.96
-12.77764,37,414.788194,False,0.96
-8.293671,37,416.356527,False,0.96
-10.766193,41,418.399822,False,0.96
60.847835,23,419.408377,True,0.96
-15.641856,51,421.550972,False,0.96
-8.563583,35,423.032264,False,0.96
61.0051,27,424.167866,True,0.96
63.307549,33,425.56761,True,0.96
59.424893,24,426.602648,True,0.96
-6.996998,35,428.081807,False,0.96
-8.488524,36,429.590854,False,0.96
-5.223504,41,431.324299,False,0.96
-2.378437,38,432.918821,False,0.96
-18.28219,44,434.7696,False,0.96
60.97532,24,435.803332,True,0.96
-20.075939,46,437.699915,False,0.96
58.723456,20,438.562736,True,0.96
58.311339,19,439.388527,True,0.96
-20.712519,38,441.002867,False,0.96
-8.989992,35,442.480738,False,0.96
-16.089286,40,444.167386,False,0.96
54.582747,11,444.638149,True,0.96
54.326558,10,445.069488,True,0.96
-14.775217,40,446.744799,False,0.96
-16.239714,40,448.430652,False,0.96
61.971558,26,449.564938,True,0.96
64.369026,32,455.047827,True,0.96
62.391751,25,456.148583,True,0.96
-10.243656,39,457.787186,False,0.96
53.894427,8,458.145546,True,0.96
-17.064595,42,459.894131,False,0.96
-15.918835,36,461.38855,False,0.96
58.797331,22,462.328659,True,0.96
56.64189,13,462.911674,True,0.96
-5.122323,32,464.341649,False,0.96
53.022008,9,464.730627,True,0.96
-9.558058,41,466.481708,False,0.96
-18.631356,39,468.130951,False,0.96
-10.071818,49,470.184403,False,0.96
-26.158601,38,471.794547,False,0.96
-23.171934,33,473.193368,False,0.96
54.626411,11,473.662952,True,0.96
-19.403905,36,475.163624,False,0.96
61.24046,26,476.267591,True,0.96
61.138151,22,477.224674,True,0.96
-23.259557,39,478.854203,False,0.96
-26.060402,38,480.455362,False,0.96
-22.570395,35,481.921915,False,0.96
-17.906736,47,483.870448,False,0.96
-1.84384,36,485.434695,False,0.96
54.13577,8,485.787312,True,0.96
-30.430732,49,487.83792,False,0.96
-17.047968,45,489.737309,False,0.96
3.171888,43,491.569803,False,0.96
