#{"t_start": 1776704588.7369568, "env_id": "None"}
r,l,t,is_success,fusion_alpha
59.621185,46,2148.619476,True,0.993
61.777643,37,2150.468252,True,0.993
66.193787,115,2155.974205,True,0.993
67.679698,146,2163.057982,True,0.993
64.933322,56,2165.798437,True,0.993
-3.329944,155,2173.242175,False,0.993
60.518253,99,2177.96933,True,0.993
55.496524,18,2178.910074,True,0.993
-1.188446,198,2188.606718,False,0.993
-10.886984,74,2192.295392,False,0.993
61.588806,33,2193.894216,True,0.993
62.471697,47,2196.185868,True,0.993
66.991495,59,2199.039912,True,0.993
58.547367,47,2201.282544,True,0.993
67.196515,59,2204.112677,True,0.993
64.131236,53,2206.634456,True,0.993
59.944494,105,2211.702477,True,0.993
54.739141,12,2212.284168,True,0.993
54.3245,11,2212.867792,True,0.993
64.006314,196,2222.498233,True,0.993
57.552137,17,2223.325824,True,0.993
67.288302,59,2226.158876,True,0.993
7.952265,102,2231.193231,False,0.993
-6.623836,50,2243.034941,False,0.993
64.233997,41,2244.983698,True,0.993
66.680025,120,2250.842876,True,0.993
61.828005,31,2252.413903,True,0.993
56.067547,21,2253.449314,True,0.993
63.892843,36,2255.217431,True,0.993
58.625541,40,2257.241024,True,0.993
59.132503,225,2268.358295,True,0.993
-8.23384,60,2271.297857,False,0.993
60.788313,42,2273.335947,True,0.993
56.114452,22,2274.430318,True,0.993
58.735088,89,2278.825691,True,0.993
57.309182,26,2280.124256,True,0.993
-29.705192,78,2284.00225,False,0.993
-11.982865,145,2291.122493,False,0.993
58.348481,94,2295.737618,True,0.993
65.664503,63,2298.860452,True,0.993
56.399983,22,2299.951703,True,0.993
64.923767,134,2306.613443,True,0.993
58.793427,102,2311.656935,True,0.993
65.150386,97,2316.450868,True,0.993
58.280329,88,2320.771842,True,0.993
-5.010943,178,2329.432144,False,0.993
59.953182,35,2331.143145,True,0.993
61.9817,31,2332.691494,True,0.993
57.458101,16,2333.491957,True,0.993
0.788934,136,2340.198727,False,0.993
61.471397,39,2342.138488,True,0.993
-22.630107,86,2356.115834,False,0.993
53.03481,8,2356.509475,True,0.993
63.126937,41,2358.593088,True,0.993
-9.026042,57,2361.430514,False,0.993
52.984631,6,2361.748671,True,0.993
-31.557143,73,2365.373194,False,0.993
57.985283,25,2366.619314,True,0.993
59.22884,48,2368.980383,True,0.993
57.036243,20,2369.977479,True,0.993
66.053415,99,2374.885153,True,0.993
64.398568,186,2384.007895,True,0.993
55.938594,16,2384.80917,True,0.993
60.740842,44,2387.008699,True,0.993
55.43884,77,2390.805107,True,0.993
57.584159,23,2391.938858,True,0.993
69.139833,72,2395.51634,True,0.993
62.163782,34,2397.196839,True,0.993
67.753386,130,2403.686319,True,0.993
62.088248,43,2405.804881,True,0.993
58.499821,21,2406.851597,True,0.993
