#{"t_start": 1774271305.8688312, "env_id": "None"}
r,l,t,is_success,fusion_alpha
62.217971,32,5767.567629,True,0.95
60.596252,23,5771.697525,True,0.95
55.06232,83,5786.501683,True,0.95
63.341297,34,5792.607359,True,0.95
60.317216,26,5797.296705,True,0.95
63.096148,104,5815.858878,True,0.95
54.814494,14,5818.399816,True,0.95
61.932628,33,5824.367036,True,0.95
57.429381,18,5827.619883,True,0.95
61.795098,27,5832.50492,True,0.95
51.12286,45,5840.573012,True,0.95
67.021435,48,5849.135861,True,0.95
62.378122,29,5854.185582,True,0.95
63.869122,40,5861.172329,True,0.95
52.795473,36,5867.620239,True,0.95
58.552221,172,5908.790047,True,0.95
64.954164,42,5916.382691,True,0.95
60.747345,26,5921.059068,True,0.95
61.373002,35,5927.340751,True,0.95
57.632013,16,5930.259148,True,0.95
62.025793,25,5934.770175,True,0.95
57.423679,23,5938.918045,True,0.95
57.324483,90,5955.099243,True,0.95
62.789152,28,5960.197285,True,0.95
63.645517,85,5975.933346,True,0.95
61.03186,27,5980.830337,True,0.95
62.282731,56,5990.870139,True,0.95
63.268769,31,5996.442448,True,0.95
57.172616,21,6000.229758,True,0.95
58.985952,25,6004.727025,True,0.95
63.419569,98,6022.344658,True,0.95
68.04538,83,6037.162398,True,0.95
62.284372,27,6042.04792,True,0.95
60.807331,25,6046.582271,True,0.95
61.434174,26,6051.267303,True,0.95
64.053107,36,6057.76989,True,0.95
62.732959,31,6063.37372,True,0.95
58.011592,108,6082.736354,True,0.95
61.413005,58,6093.177256,True,0.95
55.000939,16,6096.112738,True,0.95
57.053279,17,6099.205156,True,0.95
60.694761,27,6104.072576,True,0.95
57.543852,20,6107.712729,True,0.95
58.302363,24,6112.052872,True,0.95
53.80105,8,6113.542672,True,0.95
60.110298,36,6119.984013,True,0.95
52.920165,80,6134.32542,True,0.95
54.85537,25,6138.824787,True,0.95
59.393474,23,6143.005199,True,0.95
60.69404,24,6147.36715,True,0.95
57.521118,15,6150.126055,True,0.95
64.555938,36,6156.640801,True,0.95
57.457233,104,6175.291633,True,0.95
54.987504,15,6178.018033,True,0.95
61.811745,28,6183.087787,True,0.95
