#{"t_start": 1776778095.5306222, "env_id": "None"}
r,l,t,is_success
56.457494,50,19566.38237,True
58.667915,19,19567.276859,True
61.23522,24,19568.41964,True
60.850698,23,19569.576444,True
56.938972,17,19570.378817,True
62.461687,26,19571.605343,True
61.919978,27,19572.973837,True
61.173348,25,19574.167171,True
59.904469,23,19575.239994,True
65.075599,71,19578.487786,True
57.574458,56,19581.057692,True
55.974064,15,19581.755689,True
52.242095,13,19582.352383,True
66.400588,63,19585.237464,True
56.326132,19,19586.102678,True
63.214882,29,19587.464288,True
55.681931,12,19588.021274,True
59.102112,20,19588.96322,True
60.939612,38,19590.694051,True
63.976677,31,19592.136192,True
59.902677,27,19593.379778,True
54.129877,10,19593.849156,True
58.908619,21,19594.827669,True
54.172193,10,19595.288774,True
60.411848,20,19596.235238,True
61.275632,23,19597.33087,True
55.361424,12,19597.896366,True
56.372718,25,19599.074172,True
52.260404,39,19600.873069,True
53.634025,19,19601.749348,True
55.49363,11,19602.268708,True
58.670951,40,19604.097122,True
57.832457,22,19605.114713,True
53.389775,7,19605.446881,True
60.225088,21,19606.43751,True
55.706469,14,19607.113313,True
61.113302,55,19609.624944,True
56.792652,16,19610.374336,True
57.781936,15,19611.089311,True
63.362845,29,19612.463472,True
54.659294,10,19612.946422,True
55.937034,14,19613.598937,True
62.009094,26,19614.805619,True
57.293415,14,19615.471573,True
64.149562,33,19617.010142,True
56.368969,16,19617.771919,True
55.312344,12,19618.329746,True
64.113718,30,19619.721967,True
61.58044,27,19621.011127,True
56.063067,54,19623.49905,True
61.185083,25,19624.666493,True
61.247735,22,19625.715731,True
62.270796,27,19626.977156,True
59.345018,19,19627.882013,True
55.100232,12,19628.517236,True
61.980652,29,19629.843723,True
61.290421,24,19630.968801,True
54.199085,11,19631.484128,True
59.592886,21,19632.483759,True
62.364016,29,19633.835983,True
57.400356,23,19634.909652,True
56.919036,15,19635.622971,True
60.718495,22,19636.663384,True
56.924959,38,19638.40266,True
64.285317,30,19639.785632,True
57.963634,22,19640.797343,True
63.437389,28,19642.095782,True
59.211488,19,19642.999514,True
59.689934,59,19645.715321,True
57.326241,16,19646.4581,True
56.795877,55,19648.996155,True
63.419282,29,19650.415756,True
62.092775,49,19652.668233,True
57.091326,17,19653.462298,True
59.988315,21,19654.445346,True
67.17869,77,19657.989709,True
59.315114,19,19658.888893,True
54.439243,12,19659.457871,True
54.97498,10,19659.935468,True
56.96174,15,19660.644245,True
57.936104,19,19666.360352,True
58.119929,21,19667.330617,True
60.260616,22,19668.369352,True
59.499973,21,19669.344244,True
63.169003,28,19670.644311,True
56.844642,15,19671.355169,True
53.541692,9,19671.78119,True
55.032472,13,19672.384112,True
66.04049,35,19674.000467,True
64.845443,62,19676.834991,True
54.746817,11,19677.350071,True
59.586488,25,19678.529193,True
60.731616,48,19680.731414,True
62.824143,26,19681.949008,True
62.174075,63,19684.852168,True
58.892861,20,19685.783544,True
63.292657,60,19688.621426,True
59.06924,19,19689.519556,True
59.765792,20,19690.457362,True
62.119749,24,19691.607731,True
62.440055,27,19692.853944,True
59.047906,19,19693.742948,True
59.728654,23,19694.826032,True
58.849576,44,19696.845077,True
55.2936,14,19697.501276,True
56.34454,17,19698.297891,True
59.678806,52,19700.673613,True
57.49576,53,19703.102615,True
62.719033,26,19704.318258,True
55.423311,12,19704.892131,True
58.110941,18,19705.749012,True
55.661211,11,19706.275693,True
60.008126,22,19707.317535,True
56.830935,17,19708.120955,True
59.134872,19,19709.028326,True
60.688318,62,19711.873871,True
55.169165,40,19713.702539,True
62.26448,24,19714.844474,True
59.12786,46,19716.95379,True
50.169414,1,19717.015227,True
63.347125,29,19718.385483,True
63.793693,28,19719.70357,True
57.113455,16,19720.455268,True
55.090197,12,19721.028197,True
57.914588,21,19722.013875,True
56.334905,14,19722.676304,True
57.683222,19,19723.571417,True
61.143116,24,19724.769179,True
50.460605,1,19724.833033,True
54.327542,10,19725.308697,True
62.746401,27,19726.609273,True
54.237641,11,19727.126728,True
55.405618,11,19727.644698,True
57.159207,19,19728.525149,True
60.884827,54,19731.010518,True
62.57202,24,19732.143266,True
60.940583,23,19733.240728,True
58.241301,20,19734.172294,True
56.785459,14,19734.840847,True
58.824623,18,19735.698343,True
62.967117,33,19737.209523,True
60.303248,29,19738.555546,True
61.519226,23,19739.654184,True
56.592941,15,19740.366291,True
63.327265,66,19743.406949,True
62.331172,27,19744.65627,True
63.205095,30,19746.114862,True
62.568562,26,19747.404714,True
57.147664,18,19748.246434,True
63.359508,51,19750.578757,True
64.436573,31,19752.036217,True
59.885709,19,19752.925341,True
61.131514,22,19753.972387,True
67.726078,39,19755.803342,True
55.793182,14,19756.463425,True
61.957358,25,19757.631163,True
63.198152,27,19758.911257,True
57.614484,18,19759.760463,True
60.932657,24,19760.936942,True
59.461758,53,19768.204356,True
62.483173,27,19769.484163,True
52.5288,42,19771.414386,True
64.275172,54,19773.874702,True
62.249196,26,19775.078943,True
51.527841,40,19776.92526,True
61.850857,52,19779.323298,True
60.227813,21,19780.305885,True
59.848108,20,19781.240293,True
63.497086,29,19782.608313,True
58.449622,17,19783.412879,True
61.526768,25,19784.603583,True
64.375315,30,19786.032578,True
59.59293,59,19788.740744,True
60.377197,23,19789.810116,True
58.530063,42,19791.753777,True
59.666135,19,19792.6454,True
59.344998,22,19793.692596,True
59.716669,22,19794.73579,True
62.532911,26,19795.992135,True
60.394313,21,19796.994364,True
55.450037,12,19797.559586,True
57.099074,15,19798.262757,True
59.096931,20,19799.186885,True
54.394439,11,19799.699181,True
58.787226,20,19800.630082,True
56.608053,16,19801.37009,True
57.987437,20,19802.300889,True
55.883582,13,19802.927615,True
59.44315,20,19803.887081,True
55.550093,12,19804.455277,True
55.283413,12,19805.021038,True
60.33276,24,19806.140034,True
60.417966,23,19807.323142,True
56.028652,14,19807.98164,True
67.697969,52,19810.373534,True
59.24525,22,19811.406287,True
61.215892,23,19812.494076,True
62.056958,27,19813.78168,True
62.189898,23,19814.900494,True
60.327205,22,19815.922245,True
63.919099,30,19817.323307,True
53.835252,9,19817.754898,True
58.581123,17,19818.556107,True
65.561864,61,19821.330927,True
56.184173,14,19821.97898,True
60.488594,25,19823.124103,True
54.951884,52,19825.491275,True
63.879607,30,19826.888288,True
51.366498,39,19828.669638,True
60.288742,23,19829.746228,True
56.1229,47,19831.893376,True
54.418914,11,19832.404321,True
59.546155,22,19833.419652,True
57.315565,19,19834.313327,True
64.97879,65,19837.303982,True
62.124219,66,19840.362015,True
65.184388,63,19843.258081,True
57.597512,19,19844.14632,True
54.976725,11,19844.667388,True
55.051637,10,19845.147258,True
49.929934,1,19845.20869,True
60.185635,22,19846.257856,True
62.948409,27,19847.534538,True
53.940248,9,19847.962427,True
58.168314,19,19848.840443,True
60.60795,52,19851.230155,True
63.234022,28,19852.539988,True
58.33811,50,19854.838098,True
60.088609,21,19855.834378,True
59.972398,21,19856.82215,True
52.615673,6,19857.113713,True
58.609521,17,19857.915765,True
62.862934,28,19859.242713,True
54.737633,12,19859.813653,True
61.598956,56,19867.131638,True
61.886658,26,19868.337098,True
58.029463,21,19869.312614,True
60.828292,25,19870.485799,True
61.37482,27,19871.729076,True
57.472074,19,19872.61891,True
55.802992,14,19873.280891,True
61.337236,25,19874.482269,True
59.534618,22,19875.510648,True
60.349686,21,19876.528266,True
58.023181,19,19877.423485,True
53.461721,30,19878.793205,True
57.410316,18,19879.612285,True
56.070603,12,19880.177123,True
57.043807,14,19880.842527,True
54.71652,10,19881.329077,True
60.302271,24,19882.462981,True
52.120444,6,19882.749089,True
58.285557,19,19883.646598,True
59.596061,22,19884.679682,True
68.603682,54,19887.174729,True
60.526151,24,19888.312121,True
50.453849,1,19888.370194,True
62.796054,27,19889.645512,True
61.348219,30,19891.033904,True
60.387595,24,19892.137766,True
61.679074,23,19893.225989,True
62.131436,26,19894.447985,True
58.321131,18,19895.284653,True
63.889254,32,19896.793919,True
56.79099,15,19897.494016,True
60.902933,25,19898.660711,True
56.746416,17,19899.479091,True
63.413302,67,19902.570544,True
63.009784,26,19903.786564,True
60.087977,22,19904.865402,True
57.575852,20,19905.786294,True
57.995354,19,19906.673792,True
59.11536,21,19907.657869,True
59.50334,22,19908.686615,True
58.901842,20,19909.64278,True
63.506777,30,19911.125666,True
58.869901,55,19913.659707,True
56.597249,18,19914.496914,True
54.963696,11,19915.019351,True
50.588289,2,19915.127216,True
60.369017,22,19916.167848,True
57.382356,17,19916.964997,True
60.348199,21,19917.97456,True
53.77612,31,19919.393625,True
55.280172,11,19919.914732,True
57.276394,15,19920.622341,True
59.993613,21,19921.621766,True
55.690078,14,19922.292532,True
55.363979,11,19922.820115,True
58.937491,20,19923.744812,True
69.596179,73,19927.155753,True
61.476572,23,19928.249563,True
63.79795,44,19930.272627,True
61.126464,24,19931.406837,True
56.140422,42,19933.339026,True
55.394216,52,19935.718986,True
53.674505,17,19936.511459,True
60.51989,23,19937.648204,True
57.55519,21,19938.633821,True
65.692157,50,19940.940698,True
59.778803,20,19941.902686,True
62.059456,24,19943.04047,True
58.345674,20,19943.979007,True
56.341433,15,19944.688428,True
67.187368,49,19946.928659,True
62.070695,44,19948.957102,True
62.812652,62,19951.792474,True
58.470442,20,19952.730599,True
65.994611,49,19954.980135,True
62.344706,26,19956.217341,True
58.635699,19,19957.102305,True
61.860518,25,19958.343683,True
68.573072,54,19960.810853,True
62.016719,24,19961.935877,True
56.457981,14,19967.477099,True
56.792926,53,19969.906917,True
58.677602,19,19970.813627,True
62.541288,27,19972.093955,True
61.977897,26,19973.373048,True
57.90756,19,19974.280059,True
58.505114,18,19975.134326,True
60.354947,21,19976.137581,True
54.108028,8,19976.523109,True
56.269332,14,19977.204865,True
55.319529,13,19977.822578,True
60.029837,23,19978.906418,True
58.31982,19,19979.791547,True
58.893967,21,19980.768191,True
54.575417,9,19981.208923,True
57.202354,15,19981.908863,True
58.824226,18,19982.760958,True
55.419507,12,19983.320034,True
54.277479,10,19983.796942,True
59.00075,19,19984.769542,True
62.051366,26,19985.982366,True
62.334535,25,19987.154014,True
63.704966,30,19988.566072,True
57.038621,14,19989.230999,True
67.888581,56,19991.801976,True
60.769448,24,19992.970885,True
64.245206,31,19994.443635,True
59.989893,22,19995.502732,True
57.876451,23,19996.584054,True
58.841091,20,19997.536118,True
60.461644,22,19998.574023,True
59.495196,21,19999.563593,True
58.639846,27,20000.822494,True
58.28441,18,20001.666403,True
57.170291,16,20002.423198,True
58.20477,23,20003.487282,True
56.301316,13,20004.113182,True
56.074672,17,20004.908963,True
54.824196,11,20005.430462,True
59.686577,49,20007.697012,True
53.528062,9,20008.123325,True
61.394949,25,20009.293818,True
65.988362,37,20010.993567,True
61.360477,25,20012.18097,True
57.328303,19,20013.078169,True
55.781585,15,20013.780237,True
67.988552,77,20017.338173,True
57.558477,16,20018.100176,True
62.687988,34,20019.662106,True
58.979326,21,20020.677901,True
60.337673,21,20021.689812,True
56.769046,17,20022.50151,True
61.278396,24,20023.639124,True
57.2952,54,20026.133024,True
59.039116,19,20027.031711,True
61.685523,25,20028.217347,True
63.633154,28,20029.517461,True
62.211031,38,20031.274654,True
60.439951,21,20032.277895,True
59.166426,20,20033.224441,True
63.713515,29,20034.585304,True
53.040223,6,20034.875325,True
59.657421,20,20035.814734,True
52.317819,7,20036.151733,True
58.204552,17,20036.955183,True
59.131332,23,20038.02835,True
54.935083,11,20038.544538,True
57.586344,16,20039.312171,True
58.647314,21,20040.292858,True
57.947668,17,20041.090724,True
63.174952,28,20042.41199,True
58.364938,58,20045.169761,True
56.284844,14,20045.83001,True
60.298451,23,20046.935444,True
58.252297,19,20047.841413,True
60.481011,23,20048.940825,True
61.896224,26,20050.17552,True
61.150471,24,20051.308134,True
58.081814,20,20052.253788,True
62.108101,26,20053.485532,True
63.804804,29,20054.858463,True
63.885879,30,20056.265873,True
61.980285,26,20057.517452,True
58.189145,20,20058.468307,True
62.71117,27,20059.75637,True
61.655941,27,20061.022565,True
60.556556,24,20062.166829,True
61.0617,50,20068.79963,True
55.615526,11,20069.332327,True
59.814278,21,20070.343713,True
66.933429,37,20072.059253,True
53.199125,43,20074.035775,True
60.981873,23,20075.130252,True
55.900554,15,20075.859857,True
61.003608,26,20077.105762,True
53.195587,7,20077.457216,True
55.299488,10,20077.941635,True
57.170175,16,20078.68795,True
63.488768,50,20080.974148,True
62.809046,27,20082.268042,True
62.745106,27,20083.548192,True
57.063076,19,20084.427662,True
58.914573,54,20086.933352,True
61.801318,24,20088.065193,True
61.855058,26,20089.274858,True
61.92952,26,20090.50671,True
62.491959,27,20091.80967,True
61.895274,26,20093.049514,True
61.238964,22,20094.082013,True
59.693016,21,20095.073274,True
57.182161,16,20095.831894,True
56.298222,16,20096.572429,True
62.137829,24,20097.708334,True
67.418116,69,20100.850215,True
60.312744,21,20101.848666,True
58.373677,18,20102.753876,True
57.797122,16,20103.515575,True
62.762158,51,20105.872958,True
55.775239,13,20106.494274,True
61.016339,25,20107.720991,True
62.087768,58,20110.376787,True
58.244778,18,20111.239979,True
56.990884,17,20112.041209,True
59.309593,61,20114.867912,True
54.918815,10,20115.338643,True
56.72348,19,20116.21423,True
61.754993,24,20117.347665,True
60.462641,23,20118.461036,True
53.640337,9,20118.896816,True
64.105547,48,20121.110699,True
57.623196,16,20121.873845,True
61.707089,26,20123.146401,True
59.824483,20,20124.094774,True
62.241077,26,20125.314989,True
60.982925,27,20126.613736,True
59.247393,21,20127.611042,True
59.950938,24,20128.729289,True
60.436859,24,20129.884988,True
60.313103,22,20130.926927,True
54.616022,11,20131.451874,True
55.43383,13,20132.07092,True
63.027452,45,20134.134559,True
57.488381,16,20134.88341,True
54.831472,12,20135.455198,True
61.607739,23,20136.565071,True
64.090001,45,20138.632517,True
56.907768,19,20139.521833,True
57.310281,19,20140.419881,True
49.959552,1,20140.482074,True
57.77498,20,20141.435306,True
60.341725,20,20142.403448,True
62.729791,27,20143.700297,True
53.087601,10,20144.172491,True
61.510448,26,20145.435768,True
59.787966,20,20146.409308,True
58.265389,19,20147.310661,True
58.305238,19,20148.212332,True
58.987847,19,20149.106443,True
58.08758,19,20150.002356,True
62.02456,44,20152.012118,True
57.945325,18,20152.856259,True
57.897552,17,20153.669801,True
57.046444,15,20154.384015,True
57.854531,18,20155.260944,True
66.064861,63,20158.156301,True
57.853041,58,20160.835373,True
57.681412,22,20161.873569,True
57.341553,17,20162.71088,True
62.306387,27,20163.99388,True
62.608238,26,20169.914979,True
55.645778,13,20170.537459,True
54.386208,10,20171.017411,True
53.738511,8,20171.409832,True
