#{"t_start": 1776667505.0688632, "env_id": "None"}
r,l,t,is_success,fusion_alpha
59.885661,31,2060.501093,True,0.991
57.096235,17,2061.287617,True,0.991
62.262189,321,2075.842237,True,0.991
0.926872,114,2081.054576,False,0.991
59.556042,27,2082.294676,True,0.991
62.236749,116,2087.788227,True,0.991
-34.991554,120,2093.376269,False,0.991
56.816705,61,2096.111328,True,0.991
49.62832,1,2096.185182,True,0.991
63.043711,114,2101.368386,True,0.991
56.576906,93,2105.658306,True,0.991
60.813748,38,2107.402865,True,0.991
59.944539,199,2116.523245,True,0.991
-15.887176,290,2129.504016,False,0.991
53.448431,7,2129.838655,True,0.991
60.677088,82,2145.096113,True,0.991
66.660348,124,2151.214251,True,0.991
65.805322,84,2155.341899,True,0.991
63.790335,215,2165.151643,True,0.991
-3.936578,117,2170.336191,False,0.991
63.366368,110,2175.250354,True,0.991
57.176441,94,2179.399767,True,0.991
65.672226,52,2181.73708,True,0.991
56.235184,13,2182.322305,True,0.991
54.167547,10,2182.791068,True,0.991
57.647177,17,2183.572102,True,0.991
59.908724,93,2187.67756,True,0.991
6.076784,178,2195.586555,False,0.991
56.683035,24,2196.677477,True,0.991
63.242167,37,2198.38092,True,0.991
61.913646,114,2203.484253,True,0.991
62.703565,29,2204.80866,True,0.991
61.775025,41,2206.667761,True,0.991
59.774498,30,2208.004355,True,0.991
63.241269,38,2209.740162,True,0.991
62.854306,135,2215.704473,True,0.991
65.884824,247,2226.672899,True,0.991
-3.562408,184,2245.199014,False,0.991
62.265162,40,2247.081859,True,0.991
61.389541,109,2251.949975,True,0.991
61.439038,41,2253.827702,True,0.991
58.807384,26,2254.998736,True,0.991
62.762193,120,2260.407882,True,0.991
58.789773,22,2261.424794,True,0.991
-21.13484,138,2267.937739,False,0.991
63.322929,58,2270.597658,True,0.991
67.552097,219,2280.295029,True,0.991
55.969689,22,2281.299606,True,0.991
63.472639,34,2282.863571,True,0.991
1.167317,504,2305.168342,False,0.991
58.54973,26,2306.355057,True,0.991
0.508018,51,2308.670697,False,0.991
63.176777,31,2310.105367,True,0.991
60.719766,89,2314.144176,True,0.991
56.576451,17,2314.933162,True,0.991
-6.681392,160,2322.054557,False,0.991
59.927995,151,2328.827781,True,0.991
62.648518,37,2330.498366,True,0.991
63.560101,120,2335.870249,True,0.991
63.004011,149,2352.871894,True,0.991
58.33352,83,2356.560798,True,0.991
56.45401,31,2357.962935,True,0.991
55.383848,17,2358.734908,True,0.991
63.005133,31,2360.146835,True,0.991
60.669583,29,2361.490122,True,0.991
62.028033,167,2368.937738,True,0.991
-2.642057,122,2374.428293,False,0.991
53.879054,9,2374.880542,True,0.991
58.868698,23,2375.935429,True,0.991
60.88705,102,2380.492593,True,0.991
63.707055,35,2382.066175,True,0.991
64.459588,117,2387.317207,True,0.991
60.089297,27,2388.564217,True,0.991
63.165735,199,2397.491154,True,0.991
